10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.164,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.164,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.164,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.164,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.164,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.164,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.164,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.164,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.164,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.164,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.221,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.1,1748321768.9085724,10,5,2,500,50,40
10.42.0.133,1748321788.2868376,10,5,2,500,50,40
10.42.0.164,1748321788.2868376,10,5,2,500,50,40
20.195.84.23,1748321788.2868376,10,5,2,500,50,40
10.42.0.133,1748321788.2868376,10,5,2,500,50,40
98.70.194.65,1748321788.2868376,10,5,2,500,50,40
20.192.44.80,1748321788.2868376,10,5,2,500,50,40
10.42.0.164,1748321788.2868376,10,5,2,500,50,40
98.70.194.65,1748321788.2868376,10,5,2,500,50,40
10.42.0.164,1748321788.2868376,10,5,2,500,50,40
98.70.194.65,1748321788.2868376,10,5,2,500,50,40
10.42.0.49,1748321788.2868376,10,5,2,500,50,40
10.42.0.1,1748321788.2868376,10,5,2,500,50,40
10.42.0.49,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
10.42.0.49,1748321788.2868376,10,5,2,500,50,40
10.42.0.49,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
10.42.0.49,1748321788.2868376,10,5,2,500,50,40
10.42.0.49,1748321788.2868376,10,5,2,500,50,40
10.42.0.49,1748321788.2868376,10,5,2,500,50,40
10.42.0.49,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
10.42.0.49,1748321788.2868376,10,5,2,500,50,40
10.42.0.49,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
10.42.0.49,1748321788.2868376,10,5,2,500,50,40
10.42.0.49,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
23.193.56.43,1748321788.2868376,10,5,2,500,50,40
10.42.0.49,1748321788.2868376,10,5,2,500,50,40
20.44.229.112,1748321788.2868376,10,5,2,500,50,40
10.42.0.164,1748321788.2868376,10,5,2,500,50,40
10.42.0.164,1748321788.2868376,10,5,2,500,50,40
10.42.0.164,1748321788.2868376,10,5,2,500,50,40
10.42.0.164,1748321788.2868376,10,5,2,500,50,40
10.42.0.164,1748321788.2868376,10,5,2,500,50,40
10.42.0.164,1748321788.2868376,10,5,2,500,50,40
10.42.0.164,1748321788.2868376,10,5,2,500,50,40
10.42.0.164,1748321800.1167283,10,5,2,500,50,40
10.42.0.164,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
4.224.95.102,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
10.42.0.164,1748321800.1167283,10,5,2,500,50,40
10.42.0.164,1748321800.1167283,10,5,2,500,50,40
10.42.0.164,1748321800.1167283,10,5,2,500,50,40
10.42.0.164,1748321800.1167283,10,5,2,500,50,40
10.42.0.164,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
10.42.0.164,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
98.70.194.65,1748321800.1167283,10,5,2,500,50,40
10.42.0.164,1748321800.1167283,10,5,2,500,50,40
10.42.0.164,1748321800.1167283,10,5,2,500,50,40
20.195.84.23,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.164,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
57.144.209.33,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
20.192.44.80,1748321813.457489,10,5,2,500,50,40
10.42.0.164,1748321813.457489,10,5,2,500,50,40
57.144.209.33,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
57.144.209.33,1748321813.457489,10,5,2,500,50,40
57.144.209.33,1748321813.457489,10,5,2,500,50,40
57.144.209.33,1748321813.457489,10,5,2,500,50,40
10.42.0.164,1748321813.457489,10,5,2,500,50,40
57.144.209.33,1748321813.457489,10,5,2,500,50,40
57.144.209.33,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
10.42.0.133,1748321813.457489,10,5,2,500,50,40
57.144.209.33,1748321813.457489,10,5,2,500,50,40
57.144.209.33,1748321813.457489,10,5,2,500,50,40
57.144.209.33,1748321813.457489,10,5,2,500,50,40
57.144.209.33,1748321813.457489,10,5,2,500,50,40
57.144.209.33,1748321813.457489,10,5,2,500,50,40
52.140.118.28,1748321825.373656,10,5,2,500,50,40
52.140.118.28,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
"10.42.0.1,10.42.0.221",1748321825.373656,10,5,2,500,50,40
52.140.118.28,1748321825.373656,10,5,2,500,50,40
52.140.118.28,1748321825.373656,10,5,2,500,50,40
52.140.118.28,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.1,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.1,1748321825.373656,10,5,2,500,50,40
10.42.0.49,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.1,1748321825.373656,10,5,2,500,50,40
10.42.0.1,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.1,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.1,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.1,1748321825.373656,10,5,2,500,50,40
10.42.0.1,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
52.140.118.28,1748321825.373656,10,5,2,500,50,40
10.42.0.164,1748321825.373656,10,5,2,500,50,40
10.42.0.1,1748321825.373656,10,5,2,500,50,40
10.42.0.49,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.1,1748321825.373656,10,5,2,500,50,40
10.42.0.49,1748321825.373656,10,5,2,500,50,40
52.140.118.28,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
52.140.118.28,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
52.140.118.28,1748321825.373656,10,5,2,500,50,40
52.140.118.28,1748321825.373656,10,5,2,500,50,40
10.42.0.164,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
10.42.0.221,1748321825.373656,10,5,2,500,50,40
"10.42.0.1,10.42.0.221",1748321825.373656,10,5,2,500,50,40
10.42.0.164,1748321844.2944736,10,5,2,500,50,40
20.195.84.23,1748321844.2944736,10,5,2,500,50,40
10.42.0.164,1748321844.2944736,10,5,2,500,50,40
10.42.0.133,1748321844.2944736,10,5,2,500,50,40
10.42.0.133,1748321844.2944736,10,5,2,500,50,40
20.195.84.23,1748321844.2944736,10,5,2,500,50,40
10.42.0.133,1748321844.2944736,10,5,2,500,50,40
20.192.44.80,1748321844.2944736,10,5,2,500,50,40
10.42.0.164,1748321844.2944736,10,5,2,500,50,40
10.42.0.164,1748321844.2944736,10,5,2,500,50,40
10.42.0.164,1748321844.2944736,10,5,2,500,50,40
10.42.0.164,1748321844.2944736,10,5,2,500,50,40
20.192.44.80,1748321844.2944736,10,5,2,500,50,40
10.42.0.164,1748321844.2944736,10,5,2,500,50,40
10.42.0.133,1748321844.2944736,10,5,2,500,50,40
10.42.0.175,1748321844.2944736,10,5,2,500,50,40
4.224.95.102,1748321844.2944736,10,5,2,500,50,40
10.42.0.175,1748321844.2944736,10,5,2,500,50,40
10.42.0.221,1748321844.2944736,10,5,2,500,50,40
"10.42.0.1,10.42.0.221",1748321844.2944736,10,5,2,500,50,40
10.42.0.164,1748321844.2944736,10,5,2,500,50,40
10.42.0.164,1748321844.2944736,10,5,2,500,50,40
10.42.0.133,1748321844.2944736,10,5,2,500,50,40
10.42.0.49,1748321844.2944736,10,5,2,500,50,40
10.42.0.133,1748321844.2944736,10,5,2,500,50,40
23.193.56.41,1748321844.2944736,10,5,2,500,50,40
23.193.56.41,1748321844.2944736,10,5,2,500,50,40
10.42.0.49,1748321844.2944736,10,5,2,500,50,40
10.42.0.1,1748321844.2944736,10,5,2,500,50,40
10.42.0.133,1748321844.2944736,10,5,2,500,50,40
23.193.56.41,1748321844.2944736,10,5,2,500,50,40
10.42.0.164,1748321844.2944736,10,5,2,500,50,40
10.42.0.133,1748321844.2944736,10,5,2,500,50,40
20.195.84.23,1748321844.2944736,10,5,2,500,50,40
52.188.247.144,1748321844.2944736,10,5,2,500,50,40
10.42.0.133,1748321844.2944736,10,5,2,500,50,40
10.42.0.133,1748321844.2944736,10,5,2,500,50,40
146.75.122.172,1748321844.2944736,10,5,2,500,50,40
146.75.122.172,1748321844.2944736,10,5,2,500,50,40
10.42.0.164,1748321844.2944736,10,5,2,500,50,40
10.42.0.133,1748321844.2944736,10,5,2,500,50,40
52.188.247.144,1748321844.2944736,10,5,2,500,50,40
52.188.247.144,1748321844.2944736,10,5,2,500,50,40
10.42.0.133,1748321844.2944736,10,5,2,500,50,40
52.188.247.144,1748321844.2944736,10,5,2,500,50,40
52.188.247.144,1748321844.2944736,10,5,2,500,50,40
10.42.0.133,1748321844.2944736,10,5,2,500,50,40
10.42.0.133,1748321844.2944736,10,5,2,500,50,40
20.192.44.80,1748321844.2944736,10,5,2,500,50,40
52.188.247.144,1748321844.2944736,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.221,1748321862.2451925,10,5,2,500,50,40
"10.42.0.1,10.42.0.221",1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.133,1748321862.2451925,10,5,2,500,50,40
20.192.44.80,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.133,1748321862.2451925,10,5,2,500,50,40
20.195.84.23,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
20.42.73.30,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
20.42.73.30,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
20.42.73.30,1748321862.2451925,10,5,2,500,50,40
20.42.73.30,1748321862.2451925,10,5,2,500,50,40
20.42.73.30,1748321862.2451925,10,5,2,500,50,40
20.42.73.30,1748321862.2451925,10,5,2,500,50,40
20.42.73.30,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
20.42.73.30,1748321862.2451925,10,5,2,500,50,40
20.42.73.30,1748321862.2451925,10,5,2,500,50,40
20.42.73.30,1748321862.2451925,10,5,2,500,50,40
20.42.73.30,1748321862.2451925,10,5,2,500,50,40
20.42.73.30,1748321862.2451925,10,5,2,500,50,40
20.42.73.30,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
10.42.0.164,1748321862.2451925,10,5,2,500,50,40
